Geranium pratense;prairies mésohydriques fauchées, mésothermes, planitiaires à montagnardes inférieures
Geranium purpureum;Murs, rochers et éboulis thermophiles, ourlets xérothermophiles. Fréquente habituellement des biotopes assez secs et chauds, à découvert ou à mi-ombre (dalles, rochers et pelouses xérothermophiles sur calcaire ou basalte, pinèdes sèches, ballasts des voies ferrées, vieux murs des villages).
Geranium pusillum;Milieux eutrophisés: bords des chemins, décombres, champs, friches, haies. Plutôt collinéen mais se rencontre dans l'étage montagnard en situation rudérale. Pelouses et prairies rudéralisées, bermes des chemins et routes, friches rudérales, décombres, murs, moissons, alluvions des grandes rivières, sur des sols assez riches en azote.
Geranium pyrenaicum;Prés, chemins, champs. Bermes, talus et fossés des chemins et routes, prairies mésophiles, pelouses dégradées, lisières et clairières forestières nitrophiles, friches rudérales, haies, décombres, vignes, vergers, alluvions des rivières, sur des sols généralement riches en éléments nutritifs et matières azotées.
Geranium rivulare;Ruisseaux et prairies humides des hautes montagnes.
Geranium robertianum;"Haies, murs, bois. Se rencontre préférentiellement dans des milieux ombragés ou situés dans une ambiance fraîche, sur des sols riches en azote et souvent rocailleux (forêts et bois frais plus ou moins rudéralisés, haies, lisières et clairières forestières, talus frais, friches nitrophiles, décombres, galets des rivières) ; également à découvert sur les murs et sur les tombes des cimetières."
Geranium rotundifolium;Haies, chemins, décombres, champs. Bermes, talus et fossés des routes et des chemins, pelouses dégradées, friches nitrophiles, décombres, moissons, cultures maraîchères, potagers, bases des murs, sur des sols riches en azote.
Geranium sanguineum;Coteaux et bois secs. Ourlets et pelouses xérothermophiles neutrophiles, lisières thermophiles, bois clairs (chênaies pubescentes notamment).
Geranium sylvaticum;Prés et bois des montagnes siliceuses. Prairies de fauche montagnardes, mégaphorbiaies montagnardes et subalpines, calamagrostidaies, bords des ruisseaux, forêts et lisières montagnardes fraîches (hêtraies, hêtraies-sapinières, aulnaies-frênaies).
Geranium tuberosum;friches vivaces rudérales méditerranéennes occidentales à centrales, mésohydriques à mésoxérophiles
Geranium versicolor;ourlets externes et friches eutrophiles, mésohydriques à mésohygrophiles, estivaux
Geropogon hybridus;friches annuelles, méso-eutrophiles à eutrophiles, méditerranéo-atlantiques, vernales
Geum heterocarpum;lithophytes des dalles en pente de falaises basophiles, orophiles
Geum hispidum;prairies mésohydriques, fauchées, subalpines à montagnardes supérieures, SW-européennes
Geum montanum;Établi dans les pelouses subalpines acidiphiles mésophiles à mésothermophiles sur sols lessivés acides ou substrats siliceux. Landes à Vaccinium (Genisto pilosae-Vaccinion uliginosi), nardaies (Nardion strictae) et complexes rupicoles au voisinage de ces formations.
Geum pyrenaicum;prairies mésohydriques eutrophiles, pâturées, subalpines
Geum reptans;Éboulis mobiles de l'étage alpin, généralement pauvres en calcaire.
Geum rivale;A l’étage montagnard. En situations ensoleillées, sur des substrats humides, neutres à faiblement acides, riches en humus et souvent tourbeux. Mégaphorbiaies montagnardes en milieu ouvert ou en sous-bois (sapinières, hêtraies-sapinières, saulaies...), cariçaies, fourrés marécageux, bords des ruisseaux, sources.  Affectionne les milieux hygroclines à hygrophiles, neutres à faiblement acides, éclairés à semi ombragés, notamment les complexes tourbeux actifs et les bas-marais, les mégaphorbiaies montagnardes à Scirpus sylvaticus ou Filipendula ulmaria, les saulaies montagnardes à subalpines, les prairies de fauche à joncs, les anses marécageuses des cours d'eau, dans les ripisylves (aulnaies-frênaies, saulaies marécageuses) et les queues de lacs tourbeux.
Geum sylvaticum;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Geum urbanum;Lisières et sous-bois mésophiles à mésohygrophiles des étages collinéen et montagnard. Espèce, dotée d'une certaine plasticité écologique, croissant sur des substrats assez riches en bases et en éléments azotés, dans des milieux variés comme les complexes forestiers (forêts caducifoliées de type chênaie ou hêtraie, forêts alluviales ou riveraines de type frênaie ou aulnaie, ourlets et manteaux arbustifs) et les complexes agropastoraux (prairies mésophiles à hygroclines, haies), milieux anthropisés (chemins, talus, voiries des agglomérations, décombres...).
Ginkgo biloba;Dans la dition, cette espèce est plantée dans les parcs et jardins, parfois également en alignements.
Gladiolus communis;moliniaies des prés paratourbeux médio-européens, basophiles
Gladiolus dubius;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Gladiolus gallaecicus;cariçaies des prés paratourbeux basophiles, euryméditerranéens à thermohyperatlantiques
Gladiolus imbricatus;Lisières et sous-bois de chênaies (Quercion roboris).
Gladiolus italicus;De l’étage planitiaire à l’étage montagnard. En situations chaudes et ensoleillées, sur des substrats assez secs, argileux, neutres à calcaires. Moissons, jachères et ourlets, très rarement sur des pelouses et landes.  Moissons (Caucalidion lappulae) et friches agricoles (Dauco carotae-Melilotion albi) sur substrat calcaire.
Gladiolus palustris;Prairies humides, bas-marais, plus rarement boisement ouverts de Pin sylvestre, sur substrat marneux ou marno-calcaire, aux étages collinéen et montagnard.
Gladiolus x;0
Glandora prostrata;landes atlantiques mésohydriques à mésoxérophiles
Glaucium corniculatum;Taxon lié aux cultures de céréales ou sarclées (oliveraies particulièrement). Pentes xérothermiques écorchées (Xerobromion erecti), vignes et moissons sur calcaire (Caucalidion lappulae).
Glaucium flavum;De l'étage planitiaire à l'étage montagnard. En situations chaudes et ensoleillées, sur des substrats moyennement secs à secs, marneux ou graveleux et calcaires. Se rencontre dans divers milieux anthropisés tels que les décombres, les terrains vagues, les zones industrielles. Egalement sur les alluvions récentes des rivières et dans les saulaies basses ouvertes. Décombres, terrains vagues, zones industrielles, alluvions récentes des rivières (Artemisietea vulgaris).
Glebionis coronaria;friches annuelles, eutrophiles, mésoméditerranéennes
Glebionis segetum;annuelles commensales des cultures sarclées acidophiles, mésohydriques, des sols sableux
Glechoma hederacea;Ourlets mésophiles sciaphiles à hemi-sciaphiles des étages collinéen et montagnard. Milieux forestiers sur des sols frais assez riches en bases, notamment les forêts alluviales et riveraines (aulnaies-frênaies, chênaies-frênaies...), les chênaies ou hêtraies, les fourrés et les lisières de ces forêts, les haies et les chemins creux.
Glechoma hirsuta;friches et lisières vivaces médio-européennes, eutrophiles, mésohydriques
Gleditsia triacanthos;Bords de route, plages de sables et galets des cours d'eau, forêts alluviales dégradées, haies, fourrés...
Glinus lotoides;annuelles des tonsures mésohygrophiles, basophiles
Globularia alypum;Taxon xérophile et thermophile se développant au sein de garriques particulièrement arides établies sur de fortes pentes rocheuses.
Globularia bisnagarica;De l’étage planitiaire à l’étage montagnard. En situations ensoleillées, assez chaudes à chaudes, sur des substrats assez secs, riches en bases, marneux, terreux, graveleux ou sableux. Pelouses vivaces sèches, alluvions sèches, pelouses sableuses, rocailles de crêtes, dalles calcaire, pinèdes sèches et ourlets.  Pelouses calcicoles xérothermophiles avec affleurements rocheux (Xerobromion erecti, Alysso alyssoidis-Sedion albi), anciennes carrières à l'abandon.
Globularia cordifolia;Pelouses, rocailles et vires calcaires plus ou moins thermophiles, héliophiles à mésosciaphiles, de l'étage supraméditerranéen à subalpin.
Globularia fuxeensis;pelouses basophiles subalpines, pyrénéennes, mésohydriques
Globularia nudicaulis;Pelouses calcicoles froides et boisements clairs sur calcaire, des étages collinéen supérieur à subalpin.
Globularia repens;Taxon xérophile, pionnier, se développant dans les fissures de rochers et parois calcaires.
Globularia vulgaris;pelouses basophiles méridionales, sub/supraméditerranéennes, marnicoles, mésohygroclines
Globularia x;pelouses basophiles subalpines, pionnières, chionophiles
Glyceria declinata;De l'étage planitiaire à l'étage montagnard. Sur sables et vases humides moyennement riches à très riches en nutriments. Bords des ruisseaux, ceintures des étangs et mares, prairies humides, trous d'eau, ornières forestières, fossés.  Ceintures ou plages mésotrophes et mésohygrophiles d'étangs, de bords calmes de ruisseaux ou de sources, dépressions vaseuses et inondables des cours d'eau, milieux prairiaux, ripisylves, ornières de chemins forestiers.
Glyceria fluitans;De l’étage planitiaire à l’étage montagnard. En position amphibie sur des substrats tourbeux, sableux ou vaseux, mais aussi en pleine eau grâce à l’existence d’accommodats à feuilles flottantes. Dans des eaux pauvres à moyennement riches en nutriments. Large éventail de milieux humides (prairies humides, layons forestiers, bords des ruisseaux, étangs et mares, trous d’eau, fossés, chenaux, gravières, tourbières...).  Écologie: groupements hygrophiles à proximité des eaux courantes (anses calmes des ruisseaux, chenaux et rigoles) ou stagnantes (mares, ceintures d'atterrissement des étangs, dépressions vaseuses...), oligotrophes à plus rarement mésotrophes (sources, fossés humides, tourbières).
Glyceria maxima;Aux étages planitiaire et collinéen. Sur des substrats riches en nutriments. Végétations à hautes herbes (phalaridaies, phragmitaies, magnocariçaies, jonçaies...) des ceintures des plans d’eau et des grands cours d’eau (bras morts, zones d’atterrissement des étangs, fossés, canaux).  Anses calmes et boires envasées des cours d'eau, zones d'atterrissement d'étangs et de marais mésotrophes à eutrophes (Phragmition communis), mouillères dans des anciennes carrières, fossés.
Glyceria notata;De l’étage planitiaire à l’étage montagnard. En situations ensoleillées et assez froides, en position amphibie ou en pleine eau (accommodats à feuilles flottantes) sur des substrats variés, dans des eaux moyennement riches à très riches en nutriments. Prairies humides, étangs, mares, cressonnières, bords des sources et des ruisseaux, fossés...  Groupements hygrophiles mésotrophes à eutrophes des bords calmes ou bras morts de rivières, ceintures d'atterrissement d'étangs, roselières, parfois autour des sources d'eau minérale, fossés.
Glyceria spicata;cressonnières flottantes amphibies, thermophiles
Glyceria striata;ourlets internes et clairières vivaces médio-européennes, eutrophiles, mésohygrophiles
Glycine max;friches vivaces mésoxérophiles européennes
Glycyrrhiza glabra;steppes prairiales sur sols salinisés
Gnaphalium antillanum;annuelles des tonsures hygrophiles à hydrophiles, européennes
Gnaphalium hoppeanum;pelouses alpines climaciques chionophiles, basophiles
Gnaphalium norvegicum;ourlets externes à internes, acidophiles, montagnards
Gnaphalium supinum;pelouses alpines climaciques chionophiles, acidophiles
Gnaphalium sylvaticum;mégaphorbiaies pionnières de clairières acidophiles planitiaires-collinéennes
Gnaphalium uliginosum;"Aux étages planitiaire au collinéen. En situations ensoleillées à semi-ombragées, froides, sur des sols moyennement humides et faiblement acides ; plus ou moins riches en nutriments. Formations pionnières sur sables, graviers ou vases temporairement humides des grèves d’étangs et berges des cours d’eau à exondation estivale, des bords de cultures et mouillères, des ornières des chemins, des dépressions des carrières ou gravières, des fossés...  Formations pionnières, sur sables, graviers (plus rarement) et vases oligotrophes à mésotrophes, humides une partie de l'année (bords d'étangs et de rivières, notamment dans les gazons à Cyperus, gravières, dépressions humides dans des carrières ou des champs cultivés, ornières)."
Gomphocarpus fruticosus;grpts vivaces hygrophiles des alluvions grossières euryméditerranéennes
Goodyera repens;De l’étage collinéen à l’étage montagnard. En situations froides sur des sols frais à assez secs, riches en humus, neutres à faiblement acides. Sous-bois des forêts de conifères (pinèdes, sapinières, pessières), rarement dans les forêts de feuillus (chênaies-hêtraies).  Sous-bois de forêts de conifères (pinèdes, sapinières et pessières) à litière épaisse, peu décomposée.
Gratiola officinalis;"Plante de basse et moyenne altitude liée aux prairies fauchées longuement inondables des vallées alluviales, s’asséchant brièvement en été. Se trouve aussi localement en bordure de cours d’eaux, de lacs et de mares temporaires, ainsi que dans certaines magnocariçaies très hygrophiles. Supporte peu la concurrence. Groupements hygroclines, hygrophiles et mésotrophes sur les berges sableuses et graveleuses humides d'étangs, de boires ou de mares en situation alluviale (Oenanthion fistulosae).; également au sein de marais planitiaires ou dans des fossés intraforestiers"
Groenlandia densa;En situations ensoleillées et tempérées, dans des eaux assez peu profondes, calmes à courantes, à pH neutre, pauvres à moyennement riches en nutriments.  Eaux libres mésotrophes à eutrophes (Potametea pectinati) dans des étangs ou des fossés pouvant s'assécher pendant la période estivale.
Guizotia abyssinica;friches annuelles, nitrophiles, thermophiles, euryméditerranéennes
Gymnadenia borealis;parvocariçaies des tourbières basses centro-européennes à boréomontagnardes, basophiles
Gymnadenia conopsea;De l’étage planitiaire à l’étage subalpin. En situations ensoleillées à semi-ombragées, sur des substrats légèrement acides à neutres, secs à humides, marneux, riches en bases et pauvres en nutriments. Pelouses à bromes, pelouses sur marne, pelouses calcicoles, prairies fauchées ou pâturées, prés paratourbeux, lisières forestières, pinèdes.  Prairies montagnardes mésophiles à hygroclines et neutroclines, pelouses mésoxérophiles calcicoles, juniperaies, carrières à l'abandon.
Gymnadenia densiflora;De l'étage collinéen supérieur à l'étage subalpin (800-2200 m). Cette espèce est observée sur des substrats calcaires et humides, dans les pelouses, les marais de montagne et les ripisylves.
Gymnadenia nigra;De l'étage montagnard à l'étage alpin (1200-2600 m). Cette espèce est observée en situation ensoleillée, sur des substrats pauvres en éléments nutritifs et moyennement humides, dans les pelouses.
Gymnadenia odoratissima;Trouve son optimum dans les prairies temporairement humides, sur sol argilo-calcaire, à basse et moyenne altitude, et dans des pelouses calcaires et humifères en montagne. Possède une amplitude altitudinale importante, de l’étage collinéen à l’étage alpin jusqu’à 2 400 m d’altitude. Pelouses et prairies hygroclines montagnardes (statut phytosociologique à préciser pour la région).
Gymnadenia pyrenaica;pelouses basophiles médio-européennes occidentales, mésohygroclines, marnicoles, mésothermes
Gymnadenia x;pelouses basophiles subalpines, pionnières, chionophiles
Gymnocarpium dryopteris;Bois rocailleux, chaos de blocs ombragés en situation froide et sols acides, des étages collinéen à subalpin. Espèce sylvatique aimant l'ombre et la fraîcheur, se développant sur des sols désaturés mais à bilan hydrique favorable. Peut sortir du couvert forestier à la faveur d'altitudes élevées (falaises et éboulis en exposition froide) et de situations confinées (versants nord des vallons encaissés).
Gymnocarpium robertianum;De l'étage collinéen à l'étage subalpin. En situations assez froides et ombragées, sur des substrats frais, en général sur calcaire. Éboulis calcaires, vieux murs, boisements clairs (hêtraies, pessières, pinèdes sylvestres).
Gypsophila muralis;annuelles des tonsures hygrophiles, psychro-atlantiques, messicoles
Gypsophila pilosa;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Gypsophila repens;Taxon affectionnant les milieux rocailleux sur substat carbonaté : pelouses subalpines et alpines écorchées à Seslerie bleutée, éboulis montagnard à alpin à éléments fins, alluvions torrentielles, etc.
Gypsophila tubulosa;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Hackelia deflexa;friches annuelles, nitrophiles, thermophiles, estivales, mésohydriques
Hainardia cylindrica;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Hakea salicifolia;matorrals méditerranéens 
Halimione pedunculata;annuelles pionnières hygrophiles des vases maritimes, méditerranéo-atlantiques, des schorre inférieur, moyen à supérieur et des sansouires
Halimione portulacoides;micromangroves (chaméphytaies maritimes)
Hammarbya paludosa;Marais tourbeux et tourbières hautes actives, et plus particulièrement sur la tourbe nue saturée d'humidité, où la concurrence est faible (Rhynchosporion albae).
Hedera algeriensis;lianes grimpantes sur parois de falaises ou murs, épiphytes sur troncs d'arbres et d'arbustes
Hedera canariensis;lianes grimpantes sur parois de falaises ou murs, épiphytes sur troncs d'arbres et d'arbustes
Hedera helix;Ruines et vieux murs plus ou moins ombragés, forêts de feuillus sur sols profond. Épiphyte (non parasite) hygrosciaphile des milieux forestiers (où elle couvre aussi souvent les sols) ou des endroits ombragés (rochers, haies, fourrés, murs exposés au nord des habitations ou des ruines de châteaux, parcs d'agrément, talus des chemins creux, décombres...).
Hedera hibernica;De l'étage planitiaire à l'étage collinéen (0-600m). Cette espèce est observée en conditions ombragées et dans des atmosphères très humides (aérohygrophile) sur les rochers et dans les sous-bois dans son aire spontanée, dans les bois et sur les vieux murs ailleurs. Hors des zones bordant le littoral de la Manche et de l'Atlantique, où elle est spontanée, les mentions de cette espèce correspondent à des échappés de jardin.
Hedypnois rhagadioloides;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Hedysarum boutignyanum;Espèce héliophile, mésophile. Pentes rocailleuses calcaires ou pelouses ensoleillées, sur sol basique à légèrement acide, de l'étage montagnard au subalpin.
Hedysarum boveanum;Pelouses et garrigues ouvertes sur marnes.
Hedysarum brigantiacum;Pentes rocailleuses calcaires des étages subalpin à alpin, pelouses et landines alpines rocailleuses et humides.
Hedysarum hedysaroides;pelouses basophiles subalpines, pionnières, chionophiles
Helianthemum aegyptiacum;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Helianthemum apenninum;Apprécie la lumière, la chaleur et les sols secs calcaires jusqu’à 2 000 m d'altitude. Se développe sur les pelouses et rocailles ensoleillées souvent en crête, les garrigues et landes à genêts, les arènes et rochers granitiques et parfois en chênaies pubescentes et pineraies.
Helianthemum canum;pelouses basophiles médio-européennes, mésoxérophiles à mésohydriques, méridionales, plutôt primaires, sur lithosols à rendosols peu profonds
Helianthemum fugacium;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Helianthemum hirtum;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Helianthemum italicum;pelouses basophiles médio-européennes, mésoxérophiles à mésohydriques, méridionales, plutôt primaires, sur lithosols à rendosols peu profonds
Helianthemum ledifolium;annuelles des tonsures basophiles, aéroxérophiles, thermophiles, méditerranéennes
Helianthemum lunulatum;lithophytes héliophiles des replats de falaises basophiles, orophiles, ligures
Helianthemum marifolium;pelouses basophiles méditerranéennes, mésoxérophiles à mésohydriques
Helianthemum nummularium;Pelouses mésoxérophiles à mésophiles, acidiclines à neutroclines, corniches rocheuses (surtout basaltiques), landes à genêts, ourlets préforestiers à Brachypode, landines alluviales à Armoise, pinèdes claires, carrières (notamment de pouzzolane), accidentellement sur des murets de pierres sèches.
Helianthemum salicifolium;De l’étage planitiaire à l’étage montagnard. En situations chaudes et ensoleillées, sur des substrats secs, de pH basique, argileux, sableux ou pierreux. Pelouses alluviales sèches, sables et dalles calcaires, arènes, garrigues ouvertes, sur des substrats basiques.  Pelouses ouvertes à annuelles, souvent érodées ou écorchées, xérothermophiles (exposition sud), sur substrat neutre (Alysso alyssoidis-Sedion albi).
Helianthemum syriacum;pelouses basophiles méditerranéennes, mésoxérophiles à mésohydriques
Helianthemum violaceum;pelouses basophiles méditerranéennes, mésoxérophiles à mésohydriques
Helianthus annuus;Plante adventice et rarement subspontanée dans les friches, les cultures, sur le bord des routes et des chemins, dans les ripisylves.
Helianthus tuberosus;Friches rudérales, sables et graviers de rivières, bords des étangs et chemins.
Helichrysum arenarium;pelouses des sables basophiles, mésohydriques, centro-européennes
Helichrysum foetidum;pelouses aérohalines fermées, des hauts de falaises maritimes atlantiques mieux protégés, souvent sur des replats
Helichrysum italicum;végétation vivace des arrière-dunes maritimes subfixées, méditerranéennes occidentales
Helichrysum stoechas;Aimant la chaleur, la lumière et les sols secs, c'est dans les pelouses sèches sableuses ou rocailleuses et au pied des falaises ensoleillées, que pousse l'immortelle. Croît indifféremment sur des sols acides ou calcaires, à basse altitude, essentiellement dans les régions à climat méditerranéen.
Helicodiceros muscivorus;0
Helictochloa bromoides;pelouses basophiles méditerranéennes, mésoxérophiles à mésohydriques
Helictochloa marginata;pelouses acidophiles planitiaires, thermo-atlantiques
Helictochloa pratensis;Espèce à grande amplitude altitudinale présente depuis les plaines méditerranéennes jusqu'aux pentes subalpines, liée aux stations chaudes et sèches, à sols basiques pauvres en nutriments, qu'elle trouve dans les garrigues, les pelouses sèches rocailleuses, les escarpements rocheux, les landes et fourrés.
Helictochloa versicolor;Graminée peu tolérante à l'ombrage, associée aux pelouses des étages oroméditerranéen, subalpin à alpin selon la sous-espèce considérée (voir monographies).
Helictotrichon cantabricum;pelouses basophiles mésohydriques, mésothermes, basques
Helictotrichon parlatorei;Pelouses rocailleuses thermiques basiphiles des étages subalpin à alpin.
Helictotrichon sedenense;Pelouses, plus ou moins rocailleuses, éboulis stabilisés, landes, sur substrat calcaire à faiblement acide mais riches en base, secs, depuis l'étage supraméditerranéen jusqu'au subalpin.
Helictotrichon sempervirens;Pelouses rocailleuses thermiques basiphiles des étages subalpin à alpin.
Helictotrichon setaceum;Craint la concurrence des autres espèces. Adapté à la sécheresse. Pousse dans les fentes des parois calcaires verticales, ou plus rarement dans les pelouses rocailleuses de crêtes et au pied des escarpements, de l'étage montagnard à l'étage alpin.
Heliosperma pusillum;Fentes des parois rocheuses calcaires ombragées ou suintantes, éboulis fins et frais, sur matériaux calcaires, depuis l'étage montagnard jusqu'à la base de l'alpin.
Heliotropium amplexicaule;friches vivaces mésohydriques, médio-européennes
Heliotropium arborescens;Chaméphytaies halophiles nitrophiles, argillicoles à marneuses, méditerranéennes à atlantico-sahariennes et macaronésiennes, thermoxérophiles
Heliotropium curassavicum;parvochaméphytaies halophiles supralittorales des zones arides méditerranéennes
Heliotropium europaeum;Aux étages planitiaire et collinéen. En situations chaudes et ensoleillées, sur des substrats frais à moyennement secs, légèrement sableux ou argileux, peu acides à neutres et riches en nutriments. Souvent dans les cultures (moissons, vignes....), également sur les sables et les graviers des rivières, les bords des routes, dans les jardins, dans les friches agricoles et rudérales.  Cultures thermophiles et neutroclines (moissons sur calcaire, vignes, parfois dans des champs de Maïs...), sables et graviers des rivières, bords de gravières, friches agricoles et industrielles, jardins, bermes routières dans les secteurs favorables.
Heliotropium suaveolens;friches annuelles, nitrophiles, thermophiles, estivales, mésohydriques
Heliotropium supinum;annuelles des tonsures hydrophiles inondables, thermophiles, en climat continental
Helleborus foetidus;Présente aux étages collinéen et montagnard, jusqu'à 1 500 m d'altitude. Espèce héliophile ou de demi-ombre sur sols riches en éléments nutritifs à pH basique à légèrement acide assez secs à frais. Optimum sur substrats calcaires. Présente dans les forêts thermophiles un peu sèches, les bois clairièrés, les lisières forestières, les haies, pelouses, rocailles. Forêts (hêtraies, chênaies, charmaies...) sur sols faiblement acides, lisières, haies et fourrés neutronitroclines, bases de falaises, ruines de châteaux ou de maisons.
Helleborus lividus;pelouses acidophiles oroméditerranéennes, des ubacs corso-sardes
Helleborus niger;ourlets externes basophiles médio-européens, mésoxérophiles, orientaux
Helleborus viridis;Forêts caducifoliées sur altérites riches en bases ou sur colluvions de pente (Carpinion betuli), ripisylves sur terrasses alluviales bien drainées (Alnion incanae), parfois en lisière entre bois et prairies fraîches attenantes.
Helminthotheca echioides;Friches rudérales thermophiles, décombres, bords des routes et fossés, cultures, jachères, prairies artificielles, sur des terrains riches en bases (surtout marnes, calcaire et alluvions).
Helosciadium crassipes;parvogéophytaies amphibies, oligotrophiles, euryméditerranéennes
Helosciadium inundatum;Rives humides (inondées en hiver) d'étangs peu profonds ou de bras morts de cours d'eau, subissant des fluctuations importantes du niveau d'eau. Rives humides oligomésotrophes (inondées en hiver) d'étangs peu profonds ou de bras morts de rivières, subissant des fluctuations importantes du niveau d'eau (Littorelletea uniflorae).
Helosciadium nodiflorum;Eaux stagnantes à faiblement courantes, moyennement à assez riches en éléments nutritifs, des fossés inondés, des bras mort des rivières, des étangs, mares, roselières. Eaux stagnantes à faiblement courantes, mésotrophes à eutrophes, des fossés inondés, des boires et anses calmes des rivières, des étangs, mares et sources minérales.
Helosciadium repens;Espèce pionnière des milieux aquatiques sur sols neutres, riches en azote et en humus, tourbeux, sableux ou marneux : bords des mares, ruisselets, alluvions des cours d'eau, prairies humides.
Hemerocallis fulva;mégaphorbiaies planitiaires-collinéennes, eutrophiles, nitrophiles
Hemerocallis lilioasphodelus;mégaphorbiaies eutrophisées, planitiaires, médio-européennes plutôt occidentales
Hepatica triloba;sous-bois herbacés médio-européens, basophiles
Heracleum alpinum;mégaphorbiaies subalpines, hygrophiles, mésotrophiles, basophiles, des adrets
Heracleum mantegazzianum;Lisières fraîches des forêts alluviales et riveraines, berges des ruisseaux, décombres et friches. Recherche les sols assez riches en azote, bien drainés mais restant frais l'été, notamment les lisières fraîches des forêts alluviales et riveraines, les berges des ruisseaux, les décombres et les friches, parfois près des cimetières.
Heracleum pumilum;grpts vivaces des éboulis basophiles, psychrophiles, montagnards (ubacs) à alpins, héliophiles
Heracleum pyrenaicum;mégaphorbiaies subalpines, hygrophiles, mésotrophiles, basophiles, des adrets
Heracleum sibiricum;Prairies, lisières forestières, ripisylves, bords de chemin , sur des sols frais, riches en éléments nutritifs.
Heracleum sphondylium;De l’étage planitiaire à l’étage subalpin. En situations semi-ombragées et tempérées, sur des substrats frais à moyennement humides, riches en nitrates et en matière organique, de pH faiblement basique à faiblement acide. Prairies de fauche, lisières des forêts riveraines et alluviales. Également sur le bord de chemins, dans les pâtures, les friches rudérales, et aux abords des habitations. Parfois dans les mégaphorbiaies, les moissons, ou les forêts collinéennes à montagnardes.  Prairies de fauche collinéennes, lisières des forêts alluviales et riveraines, bords de champs, milieux nitrophiles variés (décombres, rues et chemins des villages, « fumades », friches...).
Herminium monorchis;Pelouses ou praires à humidité temporaires, bas-marais, sur substrat calcaire, sols pauvres en nutriments, essentiellement à l'étage montagnard.
Herniaria alpina;Éboulis, moraines, alluvions, pelouses ventées, sur substrats schisteux ou calcaire, essentiellement à l'étage alpin.
Herniaria ciliolata;pelouses des sables basophiles, subsubmaritimes, thermo-atlantiques, mésoxérophiles
Herniaria cinerea;annuelles des tonsures acidophiles, thermophiles, mésoméditerranéennes, subhygrophiles
Herniaria glabra;De l’étage planitiaire à l’étage montagnard. En situations ensoleillées et tempérées, sur des substrats assez secs, faiblement acides, riches en azote, en général sableux. Pelouses et friches alluviales pionnières ainsi que divers milieux ouverts rudéralisés (bermes routières, dépendances ferroviaires, cimetières, gravières, digues, parkings...).  Espèce calcifuge des substrats sablo-graveleux et dénudés des berges de rivières, pelouses alluviales ouvertes, notamment les pelouses pionnières à Corynephorus, carrières à l'abandon, aires de stationnement, bermes routières, cimetières dans les agglomérations.
Herniaria hirsuta;De l’étage planitiaire à l’étage montagnard. En situations chaudes et ensoleillées, sur des substrats secs, légèrement acides, riches en nutriments, souvent sableux. S’observe principalement en contexte urbain (trottoirs, terrains vagues, friches rudérales...), sur les bermes routières, les parkings, les voies ferrées, dans les cimetières, les carrières... Plus rarement dans les friches alluviales, les moissons, les prémanteaux à Cytise purgatif, les prairies surpâturées.  Espèce calcifuge, plus thermophile que l'espèce précédente, des substrats sablo-graveleux et dénudés des berges de rivières, des champs cultivés, des gares et voies ferrées, des carrières, des friches industrielles, des terrains de camping (notamment ceux installés en bordure de cours d'eau) et des cimetières.
Herniaria incana;Pelouses basiphiles méso-xérophiles, pelouses steppiques, pentes rocheuses, jusqu'à l'étage montagnard.
Herniaria latifolia;grpts vivaces des éboulis médio-européens, acidophiles, orophiles, pyrénéens
Herniaria litardierei;pelouses acidophiles oroméditerranéennes, des adrets corso-sardes
Hesperis laciniata;De l'étage méditerranéen à l'étage montagnard. En situations chaudes et ensoleillées, sur des substrats secs, rocheux et calcaires. Affectionne les buxaies ouvertes des pieds de falaise.
Hesperis matronalis;En situations semi-ombragées et moyennement froides, sur des substrats frais à moyennement humides. Se rencontre dans les forêts riveraines et alluviales (aulnaies-frênaies, chênaies-frênaies, chênaies-ormaies, peupleraies) et leurs lisières, les mégaphorbiaies et rarement dans des milieux rudéraux frais (carrières, abords des habitations, talus des routes). Lisières et forêts alluviales et riveraines (aulnaies-frênaies, saulaies alluviales, chênaies-frênaies...) dans des situations fraîches ou confinées, assez riches en matières organiques, bords ombragés d'étangs, gravières, abords des habitations, cimetières, terrains vagues et talus ombragés de voies ferrées.
Heteranthera limosa;commensales subtropicales des cultures de riz, holarctiques
Heteropogon contortus;"pelouses basophiles subdésertiques, xérophiles, sur pentes caillouteuses, infra- thermo- et mésoméditerranéennes
"
Hibiscus palustris;magnoroselières médio-européennes stabilisées
Hibiscus trionum;Cette espèce thermophile occasionnelle, plantée pour l’ornement, peut se naturaliser temporairement sur des substrats riches en éléments nutritifs, dans les cultures, les vignes, les friches et les décombres.
Hieracium acuminatum;ourlets acidophiles médio-européens
Hieracium aemulum;lithophytes des dalles basophiles, méditerranéennes atlantiques
Hieracium alpinum;pelouses acidophiles montagnardes à subalpines
Hieracium amphiglaucum;ourlets externes à internes, acidophiles, montagnards
